time,open,high,low,close,tick_volume,RSI,EMAF,EMAM,EMAS,Target
2018-03-13 16:00:00,1325.53,1327.64,1318.56,1323.26,46089,55.43607697912364,1321.7369559978,1321.437720384792,1321.3141682829423,1326.4
2018-03-13 17:00:00,1323.26,1327.36,1322.13,1326.4,38024,61.89696461035271,1322.584782180018,1322.058005336693,1321.7985332083765,1326.88
2018-03-13 18:00:00,1326.39,1327.19,1325.21,1326.88,28958,62.78075871622096,1323.36573087456,1322.6607546696064,1322.2824824266263,1326.68
2018-03-13 19:00:00,1326.88,1328.29,1326.06,1326.68,22601,62.13733636862904,1323.9683252610037,1323.1631603359056,1322.7012936240906,1326.91
2018-03-13 20:00:00,1326.68,1327.85,1326.2,1326.91,15464,62.60949933990087,1324.5031752135483,1323.6315152939173,1323.1021228027487,1325.87
2018-03-13 21:00:00,1326.91,1327.14,1325.73,1325.87,20684,59.042413267297384,1324.7516888110847,1323.9113258821776,1323.3657301548678,1326.32
2018-03-13 22:00:00,1325.81,1326.54,1325.37,1326.32,5749,60.09638271610214,1325.0368362999784,1324.2124101469053,1323.6470891877377,1326.03
2018-03-14 00:00:00,1326.31,1327.21,1325.93,1326.03,5378,59.04722242860002,1325.217411518164,1324.4396088785422,1323.8740330746198,1326.35
2018-03-14 01:00:00,1326.03,1326.47,1325.8,1326.35,4742,59.875392463704856,1325.4233366966796,1324.6784077687246,1324.1098394484654,1324.85
2018-03-14 02:00:00,1326.35,1326.35,1324.0,1324.85,15072,54.3548822978421,1325.3190936609194,1324.699856797634,1324.180330929564,1326.68
2018-03-14 03:00:00,1324.86,1327.32,1324.47,1326.68,13786,59.26429086273649,1325.5665311771158,1324.94737469793,1324.418394650558,1328.97
2018-03-14 04:00:00,1326.68,1329.21,1326.68,1328.97,15414,64.39826445532917,1326.1853436903675,1325.4502028606887,1324.8518808743142,1327.88
2018-03-14 05:00:00,1328.98,1329.1,1327.47,1327.88,10705,60.50912546238603,1326.4934630193916,1325.7539275031027,1325.1402731719986,1327.69
2018-03-14 06:00:00,1327.89,1328.03,1327.55,1327.69,7840,59.83425639018923,1326.711015197684,1325.9959365652148,1325.383104298475,1328.79
2018-03-14 07:00:00,1327.69,1330.01,1327.55,1328.79,12775,62.4332464753837,1327.0890124344685,1326.3451944945632,1325.707570555763,1326.17
2018-03-14 08:00:00,1328.79,1328.82,1325.26,1326.17,17190,53.58488347270972,1326.921919264565,1326.3232951827429,1325.751611455214,1324.85
2018-03-14 09:00:00,1326.17,1326.21,1324.65,1324.85,17686,49.776772385850606,1326.5452066710077,1326.1391332849,1325.6657436975745,1324.89
2018-03-14 10:00:00,1324.84,1325.76,1323.39,1324.89,26232,49.89238901381163,1326.2442600035517,1325.9829916242875,1325.5918633454246,1324.35
2018-03-14 11:00:00,1324.89,1325.79,1324.0,1324.35,15592,48.28462775751378,1325.899849093815,1325.7788676712516,1325.4735906458602,1325.65
2018-03-14 12:00:00,1324.35,1325.76,1323.98,1325.65,12697,52.25328483014679,1325.8544219858486,1325.7627592123451,1325.4903915367306,1326.19
2018-03-14 13:00:00,1325.65,1326.48,1324.73,1326.19,15683,53.83015509988418,1325.91543617024,1325.8161643108022,1325.557020914185,1322.99
2018-03-14 14:00:00,1326.19,1328.51,1322.77,1322.99,35236,44.499235310743316,1325.3835386847416,1325.462893771952,1325.3125427318816,1323.71
2018-03-14 15:00:00,1323.02,1324.45,1322.23,1323.71,34722,46.72543677613854,1325.0792589238795,1325.2437820504579,1325.1599196145596,1324.02
2018-03-14 16:00:00,1323.71,1325.13,1321.46,1324.02,35136,47.69330273845605,1324.886666392265,1325.0908092941506,1325.0513558417445,1324.61
2018-03-14 17:00:00,1324.02,1325.71,1322.6,1324.61,36364,49.56186627249791,1324.836363411853,1325.030708132382,1325.0093219520545,1323.72
2018-03-14 18:00:00,1324.61,1325.48,1323.59,1323.72,28243,46.85652613271233,1324.6333882460615,1324.866869615834,1324.8865293851923,1324.7
2018-03-14 19:00:00,1323.72,1325.35,1323.51,1324.7,18407,50.0718101251819,1324.6454994740502,1324.8460109138548,1324.8687646818405,1325.57
2018-03-14 20:00:00,1324.71,1325.91,1324.57,1325.57,16711,52.78869836007681,1324.8135904787682,1324.936509549623,1324.9355489978557,1325.19
2018-03-14 21:00:00,1325.57,1325.83,1324.88,1325.19,16314,51.47778682068671,1324.8820285735376,1324.9681958559202,1324.9597824266314,1324.54
2018-03-14 22:00:00,1325.19,1325.53,1324.54,1324.54,5411,49.23691877626772,1324.8198415601669,1324.91467137393,1324.9198031479048,1323.66
2018-03-15 00:00:00,1324.52,1324.81,1323.62,1323.66,4418,46.31257843029995,1324.6089612765002,1324.7578374521888,1324.7998218957234,1325.23
2018-03-15 01:00:00,1323.66,1325.54,1323.58,1325.23,7309,51.78635672178733,1324.7218774080457,1324.8168577706651,1324.8407912389878,1326.91
2018-03-15 02:00:00,1325.23,1326.93,1324.97,1326.91,16152,56.83234217674477,1325.11971787931,1325.078500549332,1325.0378587400367,1326.74
2018-03-15 03:00:00,1326.87,1327.45,1326.36,1326.74,16340,56.19470402365464,1325.4143146285262,1325.2861879806653,1325.1999674314618,1326.33
2018-03-15 04:00:00,1326.75,1327.11,1325.96,1326.33,11284,54.61141454740411,1325.5808028778852,1325.416664483082,1325.3075895808465,1326.63
2018-03-15 05:00:00,1326.31,1327.35,1326.1,1326.63,8214,55.592312253599864,1325.7715659909968,1325.5683314226967,1325.4335334302898,1326.93
2018-03-15 06:00:00,1326.65,1327.05,1326.23,1326.93,5460,56.59729157461015,1325.98219035627,1325.7385399948596,1325.5760540559763,1326.32
2018-03-15 07:00:00,1326.92,1327.91,1325.79,1326.32,11823,53.93800204242965,1326.0436102914937,1325.811222495502,1325.6469060506454,1325.46
2018-03-15 08:00:00,1326.31,1326.35,1325.23,1325.46,10531,50.36348333108483,1325.9374993294039,1325.7673196835644,1325.6291054743936,1324.82
2018-03-15 09:00:00,1325.46,1325.68,1324.36,1324.82,15570,47.83581192693428,1325.7343176331487,1325.648904723119,1325.5520478101657,1323.18
2018-03-15 10:00:00,1324.82,1325.03,1322.76,1323.18,18044,42.042575350955026,1325.2698962453035,1325.340291632729,1325.326138494912,1323.28
2018-03-15 11:00:00,1323.18,1323.47,1322.32,1323.28,17622,42.497536113820054,1324.9080969279753,1325.082755178638,1325.1312681620632,1322.77
2018-03-15 12:00:00,1323.28,1323.85,1322.64,1322.77,15209,40.74961521158858,1324.5193520319797,1324.7936607813083,1324.906385479962,1322.29
2018-03-15 13:00:00,1322.77,1323.29,1321.84,1322.29,17179,39.126808720843876,1324.1140152988924,1324.480703183645,1324.657205910442,1319.47
2018-03-15 14:00:00,1322.28,1323.46,1319.1,1319.47,30759,31.28450574932265,1323.269648880912,1323.8543652856893,1324.1631862999236,1318.87
2018-03-15 15:00:00,1319.48,1320.17,1317.29,1318.87,34189,29.917531566083703,1322.469712720746,1323.231319624978,1323.6590733189785,1318.28
2018-03-15 16:00:00,1318.87,1319.53,1316.84,1318.28,36809,28.600869755059424,1321.7079467715193,1322.6124046718558,1323.146780621933,1316.45
2018-03-15 17:00:00,1318.3,1319.22,1315.79,1316.45,33836,24.951576433967848,1320.751956449425,1321.8421040878738,1322.5089919912728,1316.94
2018-03-15 18:00:00,1316.45,1317.64,1315.58,1316.94,26029,27.60169994226544,1320.0588734586204,1321.2293410768896,1321.9786118016277,1319.21
2018-03-15 19:00:00,1316.93,1319.41,1316.49,1319.21,20819,38.39879127154772,1319.9045328297802,1320.9769234422783,1321.714934487187,1315.05
2018-03-15 20:00:00,1319.19,1319.35,1314.94,1315.05,18518,29.70144623472963,1319.0218904970927,1320.2360580119935,1321.080178821741,1316.46
2018-03-15 21:00:00,1315.05,1316.79,1314.95,1316.46,14152,35.04432422287377,1318.5560922248942,1319.7640507604942,1320.640161791099,1316.1
2018-03-15 22:00:00,1316.47,1316.75,1315.43,1316.1,6978,34.330557440117715,1318.1095300021861,1319.3060444154326,1320.207765430042,1316.17
2018-03-16 00:00:00,1316.33,1316.82,1316.06,1316.17,6050,34.60803113634043,1317.7568881836066,1318.9140388635035,1319.8232163414666,1315.82
2018-03-16 01:00:00,1316.2,1316.45,1315.6,1315.82,6926,33.84199773004926,1317.4047266956782,1318.5272840055654,1319.4419576422792,1315.51
2018-03-16 02:00:00,1315.82,1316.51,1315.1,1315.51,12681,33.14576295777687,1317.0602309328276,1318.1501235048697,1319.0674854858717,1315.65
2018-03-16 03:00:00,1315.51,1316.49,1313.64,1315.65,22458,33.80471880222661,1316.803825308677,1317.837608066761,1318.7420106776933,1316.27
2018-03-16 04:00:00,1315.65,1316.98,1315.31,1316.27,12007,36.76225864824217,1316.7067661616447,1317.641657058416,1318.5065810893416,1316.34
2018-03-16 05:00:00,1316.27,1316.75,1315.86,1316.34,8150,37.10220358530074,1316.6400814049819,1317.4789499261142,1318.3002400332139,1316.52
2018-03-16 06:00:00,1316.34,1316.95,1316.01,1316.52,7461,38.02015647106664,1316.6182484222577,1317.35908118535,1318.130693363384,1317.3
2018-03-16 07:00:00,1316.56,1317.48,1316.2,1317.3,8699,41.95336803821371,1316.7422032545744,1317.3516960371812,1318.0515797097282,1317.55
2018-03-16 08:00:00,1317.28,1318.36,1317.12,1317.55,12815,43.19136566075647,1316.8890753901062,1317.3764840325334,1318.0038102135636,1318.0
2018-03-16 09:00:00,1317.55,1318.73,1317.02,1318.0,15628,45.435697751739625,1317.0910616828141,1317.4544235284668,1318.0034473360815,1318.46
2018-03-16 10:00:00,1318.01,1319.01,1317.84,1318.46,15364,47.69874400280764,1317.3399595586661,1317.5801205874086,1318.046928542169,1319.88
2018-03-16 11:00:00,1318.46,1320.53,1318.37,1319.88,16584,54.00777907750546,1317.801785093454,1317.8676055139827,1318.2215067762481,1320.58
2018-03-16 12:00:00,1319.87,1321.03,1319.66,1320.58,14474,56.762540011776935,1318.3069150764622,1318.2066548247349,1318.4461251785103,1320.52
2018-03-16 13:00:00,1320.58,1321.73,1320.01,1320.52,14887,56.452015832789634,1318.709294153469,1318.495822971643,1318.6436370662711,1318.25
2018-03-16 14:00:00,1320.53,1320.78,1318.08,1318.25,23138,46.20571454238666,1318.6257861255656,1318.4650951001877,1318.6061478218644,1313.23
2018-03-16 15:00:00,1318.25,1318.55,1312.11,1313.23,40545,32.31033952152533,1317.6447341027354,1317.8107082126642,1318.0941337435916,1309.97
2018-03-16 16:00:00,1313.23,1313.31,1309.73,1309.97,40715,26.719468185803276,1316.249327902238,1316.830619686081,1317.3204067203924,1313.1
2018-03-16 17:00:00,1309.99,1313.14,1309.62,1313.1,32151,37.79258955328673,1315.6767228291037,1316.364292225321,1316.9184632232123,1314.19
2018-03-16 18:00:00,1313.1,1314.53,1313.1,1314.19,23805,41.11267063630887,1315.4064095874485,1316.092505697156,1316.6586095829061,1313.89
2018-03-16 19:00:00,1314.19,1314.33,1312.22,1313.89,18294,40.47564295639911,1315.130698753367,1315.8171924850114,1316.3949324797723,1312.91
2018-03-16 20:00:00,1313.89,1314.01,1312.86,1312.91,11991,38.3935099160474,1314.7269353436639,1315.453793424385,1316.0630341483652,1313.52
2018-03-16 21:00:00,1312.91,1313.77,1312.59,1313.52,11114,40.43693508930669,1314.5074925539066,1315.2120692463368,1315.8208404199495,1313.96
2018-03-16 22:00:00,1313.52,1314.18,1313.08,1313.96,7183,41.925620445504364,1314.4079484531962,1315.0555605905447,1315.6436175228116,1313.15
2018-03-19 00:00:00,1313.18,1314.44,1312.99,1313.15,4767,39.95590963963612,1314.179230552615,1314.8173655167266,1315.4061301396866,1313.18
2018-03-19 01:00:00,1313.15,1313.8,1312.76,1313.18,6262,40.06764323776154,1313.9975522703214,1314.6126948271358,1315.194117745431,1311.65
2018-03-19 02:00:00,1313.18,1313.18,1311.41,1311.65,17553,36.36949601017266,1313.5707245848084,1314.2423579737438,1314.8565827220566,1311.68
2018-03-19 03:00:00,1311.65,1312.02,1310.19,1311.68,18295,36.49263838268019,1313.2269564784795,1313.9220632270258,1314.5540510342416,1311.98
2018-03-19 04:00:00,1311.69,1312.21,1311.45,1311.98,9905,37.7827177032322,1313.0002371187559,1313.6793053236474,1314.3089033166948,1311.95
2018-03-19 05:00:00,1311.98,1312.18,1311.57,1311.95,6798,37.70066279730041,1312.8092849153456,1313.4631421581917,1314.084245857962,1311.58
2018-03-19 06:00:00,1311.98,1312.61,1311.26,1311.58,7709,36.648904260470765,1312.585778567101,1313.2277493884178,1313.8457462524418,1309.89
2018-03-19 07:00:00,1311.58,1312.12,1308.74,1309.89,13855,32.24642928912367,1312.0956370094464,1312.8105307148655,1313.469008514114,1309.53
2018-03-19 08:00:00,1309.9,1310.13,1307.77,1309.53,14276,31.38593114443207,1311.6291575531832,1312.4004643755075,1313.093864846103,1308.86
2018-03-19 09:00:00,1309.53,1310.33,1308.84,1308.86,15310,29.800222689934852,1311.1256743616952,1311.9579063285692,1312.6906396226648,1310.81
2018-03-19 10:00:00,1308.86,1311.04,1308.43,1310.81,19440,39.35472986701304,1311.0682790232052,1311.814418037498,1312.511531087173,1311.49
2018-03-19 11:00:00,1310.81,1312.0,1310.3,1311.49,16553,42.2894410174194,1311.1449555644406,1311.7738657828106,1312.414242412204,1311.55
2018-03-19 12:00:00,1311.5,1313.04,1311.4,1311.55,18148,42.55225410055631,1311.2186000072695,1311.7458825599592,1312.3319336110417,1310.08
2018-03-19 13:00:00,1311.55,1311.6,1309.27,1310.08,18463,38.00862224883248,1311.0115818241295,1311.5376472399644,1312.1174637433235,1312.1
2018-03-19 14:00:00,1310.08,1313.23,1309.93,1312.1,32483,46.4302734820989,1311.209476037924,1311.607941334969,1312.1158005296738,1313.41
2018-03-19 15:00:00,1312.1,1314.17,1311.14,1313.41,30413,51.05083153862946,1311.609571303756,1311.8331986680978,1312.2390576220857,1313.22
2018-03-19 16:00:00,1313.42,1314.3,1311.72,1313.22,29722,50.37561834329619,1311.9023765212548,1312.0065488345856,1312.3324807056965,1318.15
2018-03-19 17:00:00,1313.22,1319.09,1312.08,1318.15,36758,63.71693312812197,1313.0383080628449,1312.7744802302623,1312.8865301622968,1317.59
2018-03-19 18:00:00,1318.12,1319.64,1317.36,1317.59,29009,61.698193526795194,1313.8658884150548,1313.3764202014795,1313.3344796706494,1317.92
2018-03-19 19:00:00,1317.59,1318.71,1317.16,1317.92,21563,62.449352746728586,1314.6029996123175,1313.9443676762946,1313.7711958924924,1318.19
2018-03-19 20:00:00,1317.91,1318.55,1316.93,1318.19,17465,63.08401152886893,1315.255181500987,1314.4750717167578,1314.1920343789218,1316.73
2018-03-19 21:00:00,1318.19,1318.23,1316.65,1316.73,17117,57.45770420284488,1315.5233303189893,1314.7569377521631,1314.433745390453,1316.81
2018-03-19 22:00:00,1316.73,1317.18,1316.29,1316.81,6000,57.679297881551726,1315.7572702609912,1315.0135705331427,1314.660055353267,1316.99
2018-03-20 00:00:00,1316.88,1317.24,1316.54,1316.99,4618,58.20412421240706,1315.981402940811,1315.2606242164998,1314.8819548434321,1317.05
2018-03-20 01:00:00,1317.05,1318.24,1316.93,1317.05,6504,58.38842148621055,1316.175693315209,1315.4842961894371,1315.0884353345339,1316.31
2018-03-20 02:00:00,1317.05,1317.42,1315.6,1316.31,16564,55.17357458331136,1316.2001127124436,1315.5875091657574,1315.2047748264831,1316.14
2018-03-20 03:00:00,1316.36,1317.03,1315.65,1316.14,15988,54.43584205692034,1316.1891831283629,1315.6565705200376,1315.2938438906276,1316.58
2018-03-20 04:00:00,1316.13,1317.34,1316.11,1316.58,9424,56.06493572051952,1316.2602407413879,1315.771999205033,1315.416334948663,1316.46
2018-03-20 05:00:00,1316.58,1316.6,1316.08,1316.46,8399,55.485250735108096,1316.29656060659,1315.8579993044036,1315.515731620219,1315.56
2018-03-20 06:00:00,1316.46,1316.67,1315.21,1315.56,8839,51.228874366514475,1316.1626404963008,1315.820749391353,1315.5199476563885,1315.26
2018-03-20 07:00:00,1315.55,1315.67,1314.63,1315.26,10292,49.86277930587084,1315.998524042428,1315.750655717434,1315.4951907367324,1316.16
2018-03-20 08:00:00,1315.25,1316.91,1315.12,1316.16,10664,53.82095890741118,1316.027883307441,1315.8018237527547,1315.5585059046628,1315.28
2018-03-20 09:00:00,1316.16,1316.16,1314.37,1315.28,19157,49.70965679394047,1315.8919045242699,1315.7365957836605,1315.53198153279,1315.13
2018-03-20 10:00:00,1315.28,1315.29,1314.01,1315.13,18521,49.02570791183158,1315.753376428948,1315.6607713107028,1315.4936975772862,1313.16
2018-03-20 11:00:00,1315.13,1316.42,1312.81,1313.16,20847,41.07357584942606,1315.2818534418666,1315.348174896865,1315.2714406651637,1313.43
2018-03-20 12:00:00,1313.16,1313.49,1311.83,1313.43,17603,42.444481117677945,1314.9451528160726,1315.108403034757,1315.0960653637196,1311.73
2018-03-20 13:00:00,1313.41,1313.49,1311.73,1311.73,15519,36.686708758039416,1314.3605795767864,1314.6861026554122,1314.7754877100322,1311.95
2018-03-20 14:00:00,1311.73,1312.02,1309.6,1311.95,26155,37.85559508439804,1313.922292381007,1314.3440898234858,1314.50639364241,1309.58
2018-03-20 15:00:00,1311.95,1312.21,1308.1,1309.58,34860,31.20588412810876,1313.1327846753693,1313.74857859555,1314.037213295514,1308.91
2018-03-20 16:00:00,1309.57,1310.18,1307.17,1308.91,33465,29.629415078821804,1312.365005643484,1313.1437562711062,1313.54890726737,1311.47
2018-03-20 17:00:00,1308.91,1313.32,1308.91,1311.47,33634,41.688895822978786,1312.2022773446686,1312.9345367372177,1313.3509160990488,1310.31
2018-03-20 18:00:00,1311.47,1313.2,1309.89,1310.31,27018,38.4868260444909,1311.858226918365,1312.6064696450655,1313.0613050419965,1312.22
2018-03-20 19:00:00,1310.32,1312.72,1310.16,1312.22,19249,45.82738008400387,1311.9240038422986,1312.5581609394324,1312.9811807522826,1310.62
2018-03-20 20:00:00,1312.22,1312.59,1310.4,1310.62,12762,41.393880387745696,1311.686912234608,1312.3158908220034,1312.7563063949224,1310.45
2018-03-20 21:00:00,1310.62,1310.92,1309.34,1310.45,12895,40.94296700309559,1311.4620191010426,1312.0826544692532,1312.5366581668345,1311.14
2018-03-20 22:00:00,1310.45,1311.3,1310.22,1311.14,6466,43.614072891731695,1311.4034701735804,1311.9648226605964,1312.4036431033264,1311.26
2018-03-21 00:00:00,1310.71,1311.74,1310.25,1311.26,3217,44.08531139688483,1311.377384687475,1311.8767198280218,1312.2947247125335,1309.99
2018-03-21 01:00:00,1311.26,1311.8,1309.87,1309.99,4956,40.26913819341621,1311.1251329261158,1311.640879849519,1312.0752271208637,1311.04
2018-03-21 02:00:00,1310.0,1311.12,1309.79,1311.04,7197,44.5231142386879,1311.1096542122764,1311.565769868329,1311.9766340617339,1313.26
2018-03-21 03:00:00,1311.03,1313.27,1310.69,1313.26,11561,52.22999201846618,1311.5006261736805,1311.777548634788,1312.0988593891877,1313.18
2018-03-21 04:00:00,1313.26,1314.04,1312.7,1313.18,9570,51.95133923754605,1311.805966869375,1311.9528550554396,1312.2018251616462,1314.03
2018-03-21 05:00:00,1313.2,1314.49,1313.1,1314.03,7845,54.70246326629589,1312.2103365294886,1312.2124981735099,1312.3759370510134,1313.54
2018-03-21 06:00:00,1314.03,1314.48,1313.27,1313.54,5307,52.83400752840967,1312.452093524127,1312.378435901821,1312.4868001890122,1313.16
2018-03-21 07:00:00,1313.54,1314.16,1312.73,1313.16,6756,51.37591122535191,1312.5808037924673,1312.4761314140933,1312.5509144567254,1314.72
2018-03-21 08:00:00,1313.16,1315.29,1312.88,1314.72,11100,56.639383380406336,1312.9697485574732,1312.7566149873317,1312.7574940322754,1316.47
2018-03-21 09:00:00,1314.72,1316.81,1314.3,1316.47,15079,61.631374146497095,1313.60615791066,1313.2207881139152,1313.1110660292015,1316.63
2018-03-21 10:00:00,1316.47,1317.84,1316.29,1316.63,18730,62.05926131519154,1314.155947381449,1313.646939599676,1313.4462025978492,1316.59
2018-03-21 11:00:00,1316.64,1317.59,1316.32,1316.59,17157,61.8744334339581,1314.5985024030037,1314.0148221497166,1313.7456118742446,1315.65
2018-03-21 12:00:00,1316.59,1317.13,1315.32,1315.65,13900,57.55825317656373,1314.7896837842757,1314.219219381002,1313.9269821719356,1315.29
2018-03-21 13:00:00,1315.65,1316.65,1313.97,1315.29,19338,55.95656755940833,1314.8806503689527,1314.3530669583765,1314.0567933936559,1318.66
2018-03-21 14:00:00,1315.29,1319.04,1315.0,1318.66,26250,65.56686551819953,1315.5678048473249,1314.8914335885795,1314.4951940228314,1320.48
2018-03-21 15:00:00,1318.66,1323.5,1318.21,1320.48,40546,69.42696864499206,1316.4609312387201,1315.590004390007,1315.0651755444665,1321.71
2018-03-21 16:00:00,1320.48,1321.9,1318.28,1321.71,31085,71.72238793857302,1317.4153073771345,1316.355003841256,1315.698015968803,1324.89
2018-03-21 17:00:00,1321.71,1326.62,1320.3,1324.89,34190,76.5908742428979,1318.7743423994737,1317.4218783610988,1316.5734430193934,1323.91
2018-03-21 18:00:00,1324.89,1325.28,1323.16,1323.91,23997,72.47105660293268,1319.708098326842,1318.2328935659614,1317.272162731832,1323.68
2018-03-21 19:00:00,1323.9,1324.3,1320.45,1323.68,25060,71.50390246419185,1320.430262267416,1318.9137818702163,1317.882432947848,1330.49
2018-03-21 20:00:00,1323.41,1331.4,1319.12,1330.49,66811,79.9797494660266,1322.2593054915224,1320.3608091364392,1319.0831536194814,1333.47
2018-03-21 21:00:00,1330.49,1336.67,1329.62,1333.47,43563,82.42995724264426,1324.2976135839729,1321.9994579943843,1320.4533294652451,1332.02
2018-03-21 22:00:00,1333.47,1333.5,1331.7,1332.02,9621,77.48603313492745,1325.7016838414322,1323.2520257450863,1321.5549171352218,1331.93
2018-03-22 00:00:00,1331.67,1332.39,1331.4,1331.93,5149,77.17819736537552,1326.8341049611718,1324.3367725269504,1322.5430202652008,1332.05
2018-03-22 01:00:00,1331.94,1332.55,1331.08,1332.05,8104,77.30698961408282,1327.782449513686,1325.3009259610815,1323.4484469066101,1333.89
2018-03-22 02:00:00,1332.04,1334.23,1331.79,1333.89,21530,79.23241047332736,1328.8929132384703,1326.3745602159463,1324.4428805345522,1330.87
2018-03-22 03:00:00,1333.88,1334.85,1330.22,1330.87,19638,68.9453584164996,1329.2523835587483,1326.936490188953,1325.054987150309,1330.21
2018-03-22 04:00:00,1330.87,1331.28,1329.81,1330.21,13489,66.9111894011483,1329.4264956389757,1327.3456789153338,1325.5459407550416,1330.56
2018-03-22 05:00:00,1330.23,1330.6,1329.42,1330.56,10533,67.45673425816194,1329.63258734098,1327.747469050917,1326.0234702069424,1329.85
2018-03-22 06:00:00,1330.56,1330.93,1329.79,1329.85,6961,65.12307348492934,1329.6721169153473,1328.0102854195525,1326.387901615805,1328.1
2018-03-22 07:00:00,1329.84,1329.88,1327.41,1328.1,14582,59.6714951470283,1329.386277476193,1328.0214997421085,1326.550958604776,1330.2
2018-03-22 08:00:00,1328.11,1330.81,1327.7,1330.2,14215,63.59026171990042,1329.5342270259762,1328.293812274345,1326.8984863567023,1331.85
2018-03-22 09:00:00,1330.22,1332.88,1330.03,1331.85,23717,66.34344314649964,1329.9552766576169,1328.738335740052,1327.3700590846354,1332.04
2018-03-22 10:00:00,1331.85,1333.84,1331.7,1332.04,23848,66.65453378894918,1330.3343172653229,1329.1510437725456,1327.8148153622892,1328.93
2018-03-22 11:00:00,1332.04,1332.3,1328.5,1328.93,26224,57.35689062182852,1330.078986853446,1329.1234133009775,1327.9210234230236,1329.77
2018-03-22 12:00:00,1328.93,1330.43,1327.83,1329.77,21317,59.01147013081609,1330.0228074255465,1329.2042366383553,1328.0971164303546,1329.85
2018-03-22 13:00:00,1329.8,1330.92,1328.96,1329.85,18598,59.17311389629754,1329.9913878936288,1329.2849570585608,1328.2640577227019,1329.72
2018-03-22 14:00:00,1329.84,1332.3,1328.64,1329.72,36093,58.769593129953826,1329.9420446402416,1329.3393374262407,1328.4027188919686,1330.03
2018-03-22 15:00:00,1329.72,1332.58,1327.45,1330.03,46008,59.47564904937112,1329.958036523834,1329.4256702479606,1328.5576980451144,1330.56
2018-03-22 16:00:00,1330.03,1332.2,1329.57,1330.56,43558,60.7081887751866,1330.0674844285913,1329.5674614669654,1328.7483934693894,1328.67
2018-03-22 17:00:00,1330.56,1330.59,1326.86,1328.67,40293,54.38790802289788,1329.8133963506655,1329.4552787835946,1328.7409274246857,1326.87
2018-03-22 18:00:00,1328.67,1328.69,1325.6,1326.87,44340,49.16492733037381,1329.278233377817,1329.1321189356454,1328.56274386043,1326.8
2018-03-22 19:00:00,1326.87,1328.02,1324.76,1326.8,30131,48.96898605256787,1328.8276454909412,1328.8406040686896,1328.39486349277,1327.06
2018-03-22 20:00:00,1326.8,1328.2,1326.2,1327.06,21624,49.7657126419753,1328.506255401679,1328.6180285601033,1328.2677336363158,1328.31
2018-03-22 21:00:00,1327.09,1330.19,1326.86,1328.31,25828,53.504939538321075,1328.4705726013738,1328.5795249900902,1328.2717590042857,1328.93
2018-03-22 22:00:00,1328.31,1329.4,1328.15,1328.93,8435,55.274171856568664,1328.5541048556695,1328.623334366329,1328.3344486229253,1330.93
2018-03-23 00:00:00,1329.13,1331.76,1329.13,1330.93,12886,60.47266114572318,1328.9860857910023,1328.9116675705377,1328.5816439921705,1332.7
2018-03-23 01:00:00,1330.94,1333.51,1330.6,1332.7,14695,64.39655523290769,1329.6613429199108,1329.3852091242206,1328.9738683738685,1338.61
2018-03-23 02:00:00,1332.7,1339.11,1331.73,1338.61,26626,73.72707066180833,1331.2883714799268,1330.5383079836931,1329.891595195405,1337.58
2018-03-23 03:00:00,1338.62,1338.73,1335.7,1337.58,21689,70.28749665125265,1332.432303938122,1331.4185194857314,1330.623824224414,1338.39
2018-03-23 04:00:00,1337.58,1338.88,1336.56,1338.39,17183,71.41128203137332,1333.5155214039178,1332.289954550015,1331.363460012565,1338.45
2018-03-23 05:00:00,1338.4,1338.95,1337.68,1338.45,11471,71.49684120501736,1334.412699330478,1333.0599602312632,1332.038368582797,1337.85
2018-03-23 06:00:00,1338.44,1338.99,1337.55,1337.85,9571,69.27550237497495,1335.0376630885728,1333.6587152023553,1332.5918572891972,1338.25
2018-03-23 07:00:00,1337.86,1339.11,1337.79,1338.25,10685,69.94254280124336,1335.6217243451958,1334.232625802061,1333.1307280235594,1342.88
2018-03-23 08:00:00,1338.25,1343.23,1338.04,1342.88,23267,76.31867815875187,1336.9414108278875,1335.3135475768036,1334.0592301165539,1339.46
2018-03-23 09:00:00,1342.88,1342.9,1339.24,1339.46,25296,65.34773060155017,1337.3993361319078,1335.831854129703,1334.5735891530726,1341.41
2018-03-23 10:00:00,1339.46,1341.51,1338.3,1341.41,26774,68.14516782460572,1338.1285477442882,1336.5291223634902,1335.224675900399,1342.3
2018-03-23 11:00:00,1341.41,1342.54,1340.98,1342.3,20068,69.35495117581837,1338.886993608963,1337.2504820680538,1335.8985162908373,1342.11
2018-03-23 12:00:00,1342.26,1343.09,1341.81,1342.11,17014,68.75766805902502,1339.4729947709695,1337.8579218095472,1336.4900861679002,1341.14
2018-03-23 13:00:00,1342.11,1342.87,1340.17,1341.14,20746,65.66442347776578,1339.776086630793,1338.2681815833537,1336.9329351042907,1347.34
2018-03-23 14:00:00,1341.15,1347.74,1340.48,1347.34,38012,73.75134680124371,1341.1513436070124,1339.4021588854346,1337.9240841419773,1347.6
2018-03-23 15:00:00,1347.34,1348.7,1343.51,1347.6,42218,74.02621162317344,1342.3238265875555,1340.4268890247554,1338.8455999379796,1348.17
2018-03-23 16:00:00,1347.61,1350.22,1345.29,1348.17,47271,74.64974429075464,1343.386767208,1341.394777896661,1339.7336380391243,1349.73
